plate	row	col	a450_bck	stype	detail	dilution	standard_curve	above_baseline	nominal	ngml	ngml_trunc	flag
216	B	12	0.1888	sample	PosMidQC	200	MoPrP16	TRUE	NA	42.483	42.483	
216	C	1	0.5908	standard	0.8	1	MoPrP16	TRUE	0.8	0.764	0.764	
216	C	2	0.6397	standard	0.8	1	MoPrP16	TRUE	0.8	0.835	0.835	
216	C	3	0.3427	sample	123672.5	200	MoPrP16	TRUE	NA	83.851	83.851	
216	C	4	0.3505	sample	123672.5	200	MoPrP16	TRUE	NA	85.958	85.958	
216	C	5	0.8498	sample	139200.1	200	MoPrP16	TRUE	NA	231.103	231.103	
216	C	6	0.8525	sample	139200.1	200	MoPrP16	TRUE	NA	231.965	231.965	
216	C	7	0.9358	sample	136315.2	200	MoPrP16	TRUE	NA	259.086	259.086	
216	C	8	0.8823	sample	136315.2	200	MoPrP16	TRUE	NA	241.548	241.548	
216	C	9	0.3574	sample	121893.1	200	MoPrP16	TRUE	NA	87.824	87.824	
216	C	10	0.3358	sample	121893.1	200	MoPrP16	TRUE	NA	81.989	81.989	
216	C	11	0.1041	sample	PosLoQC	200	MoPrP16	TRUE	NA	19.141	19.141	
216	C	12	0.1016	sample	PosLoQC	200	MoPrP16	TRUE	NA	18.428	18.428	
216	D	1	0.2682	standard	0.32	1	MoPrP16	TRUE	0.32	0.319	0.319	
216	D	2	0.2587	standard	0.32	1	MoPrP16	TRUE	0.32	0.306	0.306	
216	D	3	0.3098	sample	125068.2	200	MoPrP16	TRUE	NA	74.989	74.989	
216	D	4	0.3192	sample	125068.2	200	MoPrP16	TRUE	NA	77.517	77.517	
216	D	5	0.8525	sample	139200.2	200	MoPrP16	TRUE	NA	231.965	231.965	
216	D	6	0.907	sample	139200.2	200	MoPrP16	TRUE	NA	249.59	249.59	
216	D	7	0.368	sample	135397.3	200	MoPrP16	TRUE	NA	90.694	90.694	
216	D	8	0.3326	sample	135397.3	200	MoPrP16	TRUE	NA	81.126	81.126	
216	D	9	0.3217	sample	138081.1	200	MoPrP16	TRUE	NA	78.19	78.19	
216	D	10	0.29	sample	138081.1	200	MoPrP16	TRUE	NA	69.67	69.67	
216	D	11	0.0617	sample	Neg	200	MoPrP16	TRUE	NA	6.557	6.557	
216	D	12	0.0648	sample	Neg	200	MoPrP16	TRUE	NA	7.531	7.531	
216	E	1	0.136	standard	0.128	1	MoPrP16	TRUE	0.128	0.14	0.14	
216	E	2	0.1362	standard	0.128	1	MoPrP16	TRUE	0.128	0.141	0.141	
216	E	3	1.0734	sample	118409.1	400	MoPrP16	TRUE	NA	612.661	612.661	
216	E	4	1.0521	sample	118409.1	400	MoPrP16	TRUE	NA	597.605	597.605	
216	E	5	0.3983	sample	120978.4	200	MoPrP16	TRUE	NA	98.93	98.93	
216	E	6	0.4136	sample	120978.4	200	MoPrP16	TRUE	NA	103.108	103.108	
216	E	7	0.2132	sample	135398.2	200	MoPrP16	TRUE	NA	49.06	49.06	
216	E	8	0.1904	sample	135398.2	200	MoPrP16	TRUE	NA	42.915	42.915	
216	E	9	0.3887	sample	139195.2	200	MoPrP16	TRUE	NA	96.315	96.315	
216	E	10	0.3833	sample	139195.2	200	MoPrP16	TRUE	NA	94.847	94.847	
216	E	11	0.6439	sample	139186.3	200	MoPrP16	TRUE	NA	168.18	168.18	
216	E	12	0.6961	sample	139186.3	200	MoPrP16	TRUE	NA	183.643	183.643	
216	F	1	0.0744	standard	0.0512	1	MoPrP16	TRUE	0.0512	0.052	0.052	
216	F	2	0.0758	standard	0.0512	1	MoPrP16	TRUE	0.0512	0.054	0.054	
216	F	3	0.9415	sample	118411.1	400	MoPrP16	TRUE	NA	521.96	521.96	
216	F	4	0.9587	sample	118411.1	400	MoPrP16	TRUE	NA	533.457	533.457	
216	F	5	0.3886	sample	122957.1	200	MoPrP16	TRUE	NA	96.288	96.288	
216	F	6	0.3865	sample	122957.1	200	MoPrP16	TRUE	NA	95.717	95.717	
216	F	7	1.2012	sample	73956.1	400	MoPrP16	TRUE	NA	706.639	706.639	
216	F	8	1.1256	sample	73956.1	400	MoPrP16	TRUE	NA	650.272	650.272	
216	F	9	0.3319	sample	139202.1	200	MoPrP16	TRUE	NA	80.938	80.938	
216	F	10	0.3276	sample	139202.1	200	MoPrP16	TRUE	NA	79.779	79.779	
216	F	11	0.6337	sample	140488.1	200	MoPrP16	TRUE	NA	165.194	165.194	
216	F	12	0.685	sample	140488.1	200	MoPrP16	TRUE	NA	180.329	180.329	
216	G	1	0.0546	standard	0.02048	1	MoPrP16	TRUE	0.02048	0.021	0.021	
216	G	2	0.0519	standard	0.02048	1	MoPrP16	TRUE	0.02048	0.017	0.02	LLQ
216	G	3	0.3112	sample	123102.2	200	MoPrP16	TRUE	NA	75.365	75.365	
216	G	4	0.3099	sample	123102.2	200	MoPrP16	TRUE	NA	75.016	75.016	
216	G	5	0.3707	sample	124878.1	200	MoPrP16	TRUE	NA	91.426	91.426	
216	G	6	0.3726	sample	124878.1	200	MoPrP16	TRUE	NA	91.941	91.941	
216	G	7	0.6151	sample	71636.4	200	MoPrP16	TRUE	NA	159.776	159.776	
216	G	8	0.5775	sample	71636.4	200	MoPrP16	TRUE	NA	148.932	148.932	
216	G	9	0.5471	sample	137209.2	200	MoPrP16	TRUE	NA	140.264	140.264	
216	G	10	0.5691	sample	137209.2	200	MoPrP16	TRUE	NA	146.528	146.528	
216	G	11	0.3168	sample	121933.1	200	MoPrP16	TRUE	NA	76.872	76.872	
216	G	12	0.33	sample	121933.1	200	MoPrP16	TRUE	NA	80.426	80.426	
216	H	1	0.0404	standard	0	1	MoPrP16	TRUE	0	NA	0.02	LLQ
216	H	2	0.037	standard	0	1	MoPrP16	FALSE	0	NA	0.02	LLQ
216	H	3	1.1232	sample	124014.1	400	MoPrP16	TRUE	NA	648.52	648.52	
216	H	4	1.1134	sample	124014.1	400	MoPrP16	TRUE	NA	641.389	641.389	
216	H	5	0.3453	sample	125260.2	200	MoPrP16	TRUE	NA	84.553	84.553	
216	H	6	0.361	sample	125260.2	200	MoPrP16	TRUE	NA	88.798	88.798	
216	H	7	0.723	sample	72808.1	200	MoPrP16	TRUE	NA	191.733	191.733	
216	H	8	0.6854	sample	72808.1	200	MoPrP16	TRUE	NA	180.448	180.448	
216	H	9	0.6217	sample	139178.1	200	MoPrP16	TRUE	NA	161.695	161.695	
216	H	10	0.6173	sample	139178.1	200	MoPrP16	TRUE	NA	160.415	160.415	
216	H	11	0.4453	sample	121932.1	200	MoPrP16	TRUE	NA	111.812	111.812	
216	H	12	0.4433	sample	121932.1	200	MoPrP16	TRUE	NA	111.26	111.26	
