gene	cortex	cerebellum
Cops3	8.65839345573327	10.0106806263757
Vamp1	8.66182119970575	7.4244178476929
Atp8a1	8.67721830742938	9.25008668727308
Aamdc	8.68725221880603	8.57734255969119
Alad	8.69130337496154	10.8378362409774
Cap1	8.70117013452967	8.88769804373704
Cops8	8.71419427403826	7.79960989781915
Abi2	8.72004439910032	NA
Edrf1	8.7203619067404	NA
Ap3b2	8.72123027041154	7.70180535442211
Ranbp1	8.7235809787967291	9.01197950241083
Capn5	8.7236722357182	7.85605494260031
Nae1	8.72668286849375	10.4158979404378
Ppm1f	8.72729003235123	9.4223020325505
Csnk2a2	8.73293027647876	9.07433287245255
Ap3s2	8.7553189812923	5.63005464631974
Mthfd1	8.76494739034763	8.72747359037648
Uba1	8.78317894003399	9.65859236201379
Prkar1a	8.78604415660049	6.0205954309173
Pfkm	8.78981735149513	9.37291320144384
Prkaca	8.7921164713324	6.43034403727793
Hnrnpa2b1	8.79529827532562	12.8045298478849
Cntnap2	8.81576511718801	12.4457296214275
Vim	8.82925657559315	9.68707085264684
Lypla2	8.83300588195543	9.73041606012428
Thop1	8.86694777721292	11.1339391166325
Camk2d	8.87491861115514	8.31506989828749
Aldh1a1	8.87516841367817	10.703381723346
Arhgap44	8.88552659819053	7.09691752336261
Plxna4	8.89087784344004	6.22636487366853
Cyb5r3	8.90176958651915	9.78008979792151
Ptp4a1	8.90584207488708	8.04885049281626
Ppp3cb	8.91724759406074	NA
Usp46	8.92123947036696	8.46922552970265
Vac14	8.92167257533952	9.06723911282314
Efhd2	8.92187446372914	10.2589784353051
Hcn1	8.92282255609611	6.58170480598334
Ech1	8.93270240228304	6.51786237310646
Git1	8.93459149512217	7.87534889979433
Mlec	8.93929531759591	11.1875945406985
Dhrs1	8.94214986620421	8.84329996006442
Unc13a	8.94387537443429	11.0340912625851
Synj1	8.94588457222937	8.34363205049356
Ppt1	8.94987249963081	7.62842093446997
Gdap1l1	8.95405219112536	10.3131844563185
Mapre1	8.96684324124665	7.37860277419408
Slc12a5	8.96935648035056	10.6762647997645
Rps6	8.9706202517794	11.0464299210787
Eppk1	8.99081406873995	NA
Asap2	8.99683666293556	8.98592022571345
Reps1	8.99996787013571	NA
Exoc5	9.00069038001854	8.54032714687532
Smap1	9.00275084676447	6.50018367317543
Itsn2	9.01857625853186	NA
Ppp1r7	9.02754021336722	8.86803377065883
Cars	9.02760108553454	8.99885912554444
Apip	9.04654498316441	8.27055306976009
Ap3d1	9.06799823808531	7.08562153301597
Srsf1	9.06833375416486	14.358490068116
Eri3	9.07990530049057	8.70449708234226
Cd34	9.08682051384181	NA
Psat1	9.09187317078609	7.26347240023053
Pabpc1	9.09198983527356	8.32877929352029
Wdr54	9.12729188519514	NA
Lamp5	9.13069931134122	14.2641105104655
Rabggtb	9.13583657336386	8.23060612504162
Rpl15	9.14549843071507	12.1017068018732
Ttn	9.15075965061655	8.58855186471427
Hsdl1	9.15718150955238	11.7195162269131
Ccdc93	9.16795795030248	8.84269169546022
Ppfia3	9.1683630663944	8.46031604829887
Rab33b	9.17696757406531	7.89405535071285
Twf1	9.18395836126449	8.0974743613174
Gak	9.21673282831905	9.93418377427131
Cpt1a	9.23064627446317	6.82142110157559
Dstn	9.23103065184279	9.51824988675646
Gsto1	9.23315767221305	7.92476629063092
Akap12	9.26084154333274	7.79304287043901
Mrpl46	9.26369843131175	8.90954606359448
Rpl21	9.26432788637513	10.2831615413082
Syt12	9.26982737907055	10.8448764215601
Fis1	9.27714820147274	9.66669044688241
Rps7	9.28760606691421	9.32818421271281
Fmnl1	9.28862196017221	NA
Efl1	9.29469568444701	NA
Hadhb	9.29860083437635	9.12854108995528
Acadm	9.29902604130236	7.44852531474096
Cyfip2	9.30252470008228	8.41922799117566
Scn8a	9.31596463856308	10.4996087009704
Nsf	9.32470733370153	8.9052303325104
Sh3kbp1	9.3283817134745	NA
Capn2	9.32872166041814	9.31513850142295
Cacng8	9.33274228270951	NA
Lgi2	9.3374196010107	18.3480259142254
Prps1	9.3385105156779	7.61126577991196
Snrpd2	9.34476619388786	15.0548592752614
Coasy	9.34658245858457	10.1812416815706
Rab1A	9.36009719855655	9.01717354467478
Synpo	9.36122455701061	NA
Psph	9.36601218159679	8.73260849696366
Napg	9.37183836879158	8.18739716217874
Nckap1	9.37948224206312	9.53669768470003
Tpp2	9.38169935393135	8.62931011918313
Xpnpep1	9.39136664524439	11.8036009972838
Coa7	9.39238588850661	11.5026696397096
Rhot1	9.40350199800512	9.81029671732073
Xpo1	9.40477272595186	11.2772253143734
Ago2	9.41118846419596	16.9709543051334
Cops6	9.41920034911483	11.2547972215526
Hspa9	9.42387853577212	9.36103744819735
Syt2	9.43723498181994	12.3425927417744
Tmod2	9.44217366662273	10.4145604488621
Kiaa1468	9.44275917523757	9.16402433638153
Pde2a	9.44373617531711	NA
Lrrc4c	9.44433656500523	NA
Sptb	9.44609153210163	9.30950289105265
Rab39a	9.44665516648457	NA
Abi1	9.45302930611168	8.29287247635118
Cops4	9.46477945224197	8.74588533362844
Pkm	9.46520012415061	9.92123768174589
Ank2	9.47034344206487	8.51983886604579
Shank2	9.47863143251839	7.63823152070799
Scrn3	9.49602709088521	10.3298300412202
Cmpk1	9.49880822125624	10.3532750783359
Dnpep	9.50360283940153	13.5158242132919
Gna11	9.5063178246019	10.1883983243376
Sfpq	9.5087797096737	16.0968617482084
Ptpn23	9.51013531962768	NA
Pfn1	9.51980664172077	9.49091825450081
Tars	9.52269254948538	8.14895011387818
Dnm1	9.52794943028131	7.92501305793104
Bpgm	9.52955102003719	9.90343489368071
Capza1	9.53838670070827	9.90312882550758
Ap1m1	9.54766879654193	8.90568425445375
Capzb	9.5494289216412	8.83481830498795
Farsa	9.55107472564069	9.8409261419051
Itpka	9.55493657193867	11.240243894624
Man2c1	9.55896028506389	11.1855765573508
Nagk	9.5757456110581	NA
Bles03	9.57742614960421	6.46447379067957
Gpr158	9.5897176792817	8.68052735954699
Rpl28	9.59210395397421	8.48858123451212
Sec14l2	9.60291119264809	11.7196642462515
Myh11	9.60291657052017	8.16930882181793
Cadm3	9.60516252442153	6.6950357197796
Add3	9.60530509995766	10.1907034419417
Cmbl	9.61617393176256	NA
Wdr48	9.61697975150184	9.93088947181153
Fabp5	9.61902194615145	11.8396735178494
Rps25	9.63981867563504	9.49833650508949
Cand1	9.64127088252709	9.97576059155542
Fam49b	9.64683527350832	11.6009852094611
Lgals1	9.65349502246234	9.18702355371764
Cpne1	9.6651301906039	8.07445618043663
Isoc1	9.66603408631922	10.8323713982993
Slc30a1	9.6694984776772	NA
Ass1	9.67301401634348	7.98349095319672
Adcy9	9.67461939496065	NA
Blvra	9.700798771187	11.5984361300739
Gnpda1	9.71757258235067	9.5184459706129
Tagln3	9.73252875499317	8.85397326935013
Capza2	9.74703912504935	9.64836901965446
Hnrnpd	9.7702145030924	15.0627416047232
Rpl6	9.77751101851691	9.04540624551287
Dnajc6	9.77921031439007	8.58130783571275
Ppp2r5c	9.78494083063182	6.27215536070875
Gnpda2	9.79236679793781	15.4478717759193
Nup133	9.79994588534027	NA
Heatr5a	9.80058049561881	6.48867782768507
Nln	9.82018708767173	8.60348581662383
Cyfip1	9.8227803962565	9.84060575206283
Cntfr	9.82618465181898	6.13727686803171
Aco1	9.8308505453134	9.340858858097
Eml2	9.83747994976803	12.8612941366448
Gmfb	9.83880282466022	11.8567584117427
Rpsa	9.83928084318671	11.9977343792518
Vps13a	9.85022684449117	10.4524273578169
Atic	9.85133869019037	10.0144653654762
Myef2	9.85195504914874	13.7429590407185
Atp6v1d	9.86059455088936	8.87299122578405
Cmas	9.87306099865068	18.7523904559575
Ctnna1	9.92371377524504	2.61944263879342
Dlgap3	9.92393600677981	NA
Taldo1	9.92467100128555	15.5089538618128
G6pdx	9.94359010703002	8.91492947027034
Ankfy1	9.97352518402148	7.80932352808095
Mical3	9.97472002108356	8.5813370162198
Dnm2	9.97719050255845	8.18698577129575
Rab3a	10.0008887875581	9.55006057542047
Gpd1l	10.0074634770868	11.139413609931
Tppp3	10.0101480180725	9.16538800938958
Pycr2	10.0109847902093	8.77957362111973
Ckap4	10.0156361400467	9.90411969805728
Ptpa	10.0165768328333	11.5220676723099
Nisch	10.0531747691407	5.40375600984745
Cbr1	10.058912550775	11.5498006486291
Glod4	10.0691981573855	10.36481218099
Rpl31	10.0711031293768	10.7711410534662
Gria3	10.0775519583946	10.43913783907
Scn9a	10.0785594436591	10.9632049781654
Rps10	10.0790266687353	9.90765011200516
Rab3d	10.0803516210645	10.0533966078655
Rps13	10.0856992954641	9.83940706493525
Coq9	10.1262805476799	11.9893949099641
Paox	10.1668157663608	NA
Lypla1	10.1695684512748	11.5163220406593
Atp6v1e1	10.1698122742327	8.93545593561371
Mtfp1	10.170258299748	12.6610575395765
Ablim2	10.1898688410195	10.7370131145806
Prdx1	10.1905021687873	10.4577572207879
Ablim1	10.2071394196829	9.5653251841773
Snx6	10.2099363931592	8.6777372713255
Tprg1l	10.2106112049933	8.1193165979847
Dclk2	10.2114445988178	8.0486041136405
Itpa	10.2144386791414	10.751551080186
Ywhaz	10.2172938098392	10.7594619342512
Nme1	10.2187481605897	11.420940931141
Msra	10.2223664577591	10.6663083509836
Rps15a	10.2252252980294	9.14081444369223
Plcxd3	10.2257496132676	8.75427328407478
Cstb	10.2258580330172	13.3878664613031
Cdc42	10.2437049621415	11.3292990027588
Atp6v1h	10.2577637921581	9.70927126208833
Rps14	10.2689782303394	10.2718935177348
Cd200	10.2711623767413	9.0829267232395
Hspa12b	10.2730384480372	12.2808298916003
Kif2a	10.2814357773792	11.0388104687722
Rplp0	10.2928288661895	8.61396105963546
Synj2bp	10.2929826818772	NA
Phgdh	10.293140265848301	9.34708295070094
Gpd1	10.2960952481481	12.4392784303785
Mrpl12	10.3027222314003	NA
Cacna2d1	10.3097161587812	12.7388996947766
Hnrnpa3	10.3156191926903	13.8493004784838
Hnmt	10.3242463400155	12.6344254347799
Prdx2	10.3285134054364	11.316643232904
Arpc5	10.3401722207792	NA
Gsta4	10.3456834904766	11.4356548635033
Syt1	10.3458864721795	9.78838039148578
Prep	10.357628733442	10.2646694758521
Src	10.3679307774567	9.16491775783648
Rpl18a	10.3717040661937	8.93975651456638
Pvalb	10.3765588148413	11.1895523961059
Gapdh	10.3844045647896	11.7862109391058
Pcmt1	10.3888723872941	10.7726177064471
Kcnma1	10.3936373927987	3.44015295679139
Mpi	10.3967116827187	13.5981861621467
Tln2	10.3977943681964	8.89807390929081
Rpl7	10.404698506496	9.22778437265013
Gria4	10.4082710305531	7.951246494489
Rpl27	10.4115707909568	8.6937002156819
Dpp3	10.4217386798825	10.3124392103307
Pitpna	10.4217619978412	10.6036999366636
Tomm40	10.4308561673934	12.1369544738689
Fam213b	10.440804824359	12.5512315709115
Dcps	10.4445689900119	17.2905077459597
Atp6v1g2	10.4460575098792	11.1045322948354
Lxn	10.4529518856187	11.9328498399968
Blmh	10.4701604099571	12.640890287316
Acyp2	10.4716993778325	11.5010660622262
Farsb	10.4725961962467	9.84600504766815
Nfs1	10.4938650496163	10.9892566454073
Ldhb	10.4965756677333	11.4398843920368
Synrg	10.4968117694456	5.20410028748529
Aldh1l1	10.4995730972893	9.61839424569533
Rps3	10.5045060952313	10.3516358346756
Ykt6	10.5098769115625	9.48151515972785
Rab8a	10.516892527363	10.836513710909
Crym	10.5280690784725	NA
Inpp1	10.532101954052	11.4768558655147
Fscn1	10.5547559043934	11.5556336664743
Syncrip	10.5557629571344	11.3840357397756
Rab3c	10.5562475674753	10.537236927972
Adsl	10.5664959709484	13.6711258464734
Ugp2	10.5670730685105	10.1274828792747
Sord	10.5672949044323	11.1867028837741
Arpc3	10.571043752015	14.947416327053
Srsf7	10.6001008474719	14.8983677029322
Npepps	10.6034633345702	10.3610675668639
Gpt	10.6069980408052	4.30871503234707
Ca4	10.6182842886434	12.2220503837912
Ggps1	10.6191623443952	11.6179499135815
Atp6v1b2	10.6250399154422	9.53808447323035
Acat2	10.6414802275221	11.4053941114664
Pafah1b2	10.6470170156773	9.95919154148758
H2afv	10.6744269405332	29.9345689128713
Slc16a1	10.6747559796432	13.7973605431756
Rps23	10.6957579192132	10.9815668009688
Got1	10.6979893131291	11.8797085466392
Rpl7a	10.7150056856073	9.33739247714867
Rasal1	10.7159959208067	NA
Cndp2	10.7169836611785	10.8167228437907
Rps16	10.7192418395111	10.7231972830193
Gpi	10.7360352990748	11.5131024538699
Srcin1	10.753649156303	7.85764766612117
Arfip2	10.7671796369892	5.42333802826148
Pcyt2	10.772736240618	9.15753014459343
Snx2	10.7875313539947	8.9558789303178
Pacs1	10.792334323634	10.0830423233195
Ywhae	10.7979696142917	10.7246271008954
Rpl23	10.8001264575046	10.4424739369728
Ldha	10.8073163231272	12.5018029144324
Atp6v1f	10.8244846339919	9.40618107527451
Bcat1	10.8272202252373	12.3462522066715
Dnm1l	10.8280052565441	9.54104816873761
Gpx4	10.8303163550418	10.2231327662984
Ndufaf2	10.8351856499248	13.5269546699005
Tpp1	10.847472276205	11.3294179445568
Kctd16	10.8532329490224	NA
Nme2	10.8604102055303	10.9751143460148
Ak1	10.8680034074462	12.070954474364
Mdh1	10.869875626589799	12.3224437043344
Rpl30	10.9135227203295	11.1522180523144
Ephx2	10.9480290684172	7.83286631413473
Rpl17	10.94949675416	10.1671635191018
Srr	10.9501119797096	NA
Ckb	10.951434292648	10.925933772896
Arfgap1	10.9521272894013	9.2474605070111
Serpinb6	10.952568001791	11.3208644315603
Kiaa1671	10.953393869416	11.8500299290285
H2afy2	10.9584428179608	51.4229136446279
Rhoa	10.959835373466	9.12197647289421
Dynll2	10.9617875239194	13.7264487408081
Necap1	10.9634891015337	7.53063753467437
Plxna1	10.9678596067769	9.79982817738869
Acyp1	10.9834311263505	12.0731076620194
Sdha	10.9861014768608	11.2390501595317
Rpl26	10.9889079776072	10.0743991442068
Rpl4	10.9964726807166	10.1727654322993
Plxnb2	10.9997598705533	6.5839858316197
Rims1	11.0005314130091	13.0288577446724
Rpl3	11.004994178073	10.2214101231342
Ahcyl1	11.0082145570372	14.1472635444134
Tpd52	11.0082456704907	NA
Rpl34	11.0283237288959	10.1345631776898
Gda	11.032364953159	NA
Eno2	11.0423437946795	12.4358754750148
Rpl23a	11.0504492436609	10.2251466729699
Pgd	11.0613416969601	11.7409353238143
Rpl8	11.0642091893278	9.92053948800781
Pmfbp1	11.0643465464331	11.7383543848753
Atp6v1a	11.0648790695231	9.99813628670032
Plcb1	11.0719283956955	8.12432219174076
Fam126b	11.0859086623883	10.9000716022797
Rpl27a	11.08918351391	10.4309480552365
Plxnd1	11.0975628761189	14.4430402195754
Wdr44	11.1002106603229	8.48508553031023
Rpl11	11.1021524716183	9.6401709666892
Wdr13	11.1052376230244	NA
Rhof	11.1055854625291	NA
Gnas	11.1066566847285	11.2391892193517
Pgam1	11.1108989007543	12.6564444417636
Asah1	11.1154139684093	9.57242392490584
Rps11	11.1157134341142	10.0816022642941
Rpl35	11.1236485558333	9.92237254927759
Hnrnpl	11.1248634143606	14.6373585854854
Plxnb1	11.1250433334299	9.84270139940595
Arhgap1	11.1289110558943	8.73097448288807
Dbnl	11.1306653574629	12.3997543452603
Rab27b	11.1398019788279	NA
Atpaf1	11.1642095845047	11.1252657332112
Rpl35a	11.1731638523852	10.271281723535
Anxa5	11.1764086465862	11.7514937036636
Hint1	11.1782490245118	12.5337733857746
Cntnap1	11.1963120003771	13.7978777668053
Rhob	11.2216761382109	7.92581943633262
Atp2b2	11.230077197054	14.6921209454654
Glo1	11.2318999367634	11.307364993849
Mpp1	11.2319755939326	11.7808174579137
Rnpep	11.2373568361377	12.4650574769064
Gpcpd1	11.2404865243792	11.5977546119203
Brk1	11.240616898034	9.99272528062705
Ehd3	11.2461475323089	7.6454286149456
Ap3s1	11.2634160230139	11.2985219762885
Pafah1b3	11.2887684533988	11.4518666843761
Dlg1	11.3288908908684	15.7680687038103
Qdpr	11.3310687050881	10.1140283743255
Acp1	11.3423170345328	14.7548191401753
Vps8	11.3455563452066	NA
Erc1	11.3527670316943	12.0695406877892
Oxnad1	11.3645802903495	12.2683871596698
Eno1	11.3681108387357	12.8174899094709
Tpi1	11.3959627490573	14.91281301939
Vcl	11.4261112956674	10.2300646320173
Bsn	11.4278883215208	12.8709950728907
Nt5c	11.4296923922317	13.2217573115679
Cbr3	11.4312121702572	14.545438663218
Gcdh	11.4326872737413	13.6503300504413
Cacna2d3	11.4471403593683	8.97645540119136
Rpl14	11.4570466032769	10.2666369192731
Adh5	11.4863404349824	12.8644532253362
Mfn2	11.5038408498981	10.589940672693
Rps26	11.5286580690757	12.3953892140565
Aldh18a1	11.5327648325345	11.1252141050876
Rps3a	11.5349035644973	11.5707189029238
Bag6	11.5580675286974	4.25393281490071
Rps18	11.5785538832363	14.4727278684705
Actn4	11.5971019284467	7.23520195004749
Spr	11.6017512187062	12.1784318812306
Rpl12	11.602238885216	11.4894692325959
Gstm5	11.6170967866717	11.1275924496212
Ahcyl2	11.622164461781	13.1632301058053
Denr	11.6485947897832	10.2751197396285
Pgm3	11.6563819500924	13.4582756811977
Sept4	11.6628416290506	8.33749727703243
Rpl9	11.6692615131328	10.239394945242
Myl12b	11.6791578134218	6.06583135556551
Cttn	11.7083225552273	12.0121005046327
Pgk1	11.7084961543195	13.38026235021
Ptgr2	11.7275836269908	10.4262765293903
Eps15l1	11.7442944883548	9.48388397190337
Rps19	11.7488421592958	12.1458883110946
Dpp6	11.7543727616093	7.73250236196168
Pdxk	11.7584453970245	12.384890897898
Slc12a2	11.7656972274313	10.1259201857418
Pgp	11.7685851386184	12.8336696074432
Avl9	11.7960545412942	NA
Plec	11.8003229100542	16.0650298150941
Erlin2	11.8052804295264	15.6875027972116
Srsf3	11.8181724022336	16.7280825463823
Rps17	11.8213651049435	11.4323065225557
Ggct	11.8450401641814	15.9062401687801
Kiaa1549	11.8627567412674	NA
Gad2	11.8788963511825	8.43140859294101
Akr1b8	11.8817591221529	NA
Mtfr1l	11.8861707846831	8.90445812267021
Rgs7bp	11.88734647122	NA
Dagla	11.8876407739181	17.6159031965513
Snx5	11.8909700295736	8.65638194220573
Dbn1	11.9015124630906	13.7920359532772
Rps4x	11.9039342429434	12.9153159457389
Vars	11.9108288321941	11.9800453132509
Cadm1	11.9220406780084	7.40111655097239
Marc2	11.9324969599516	13.4492390000193
Park7	11.9331894421579	13.294694390679
Cadps	11.9441834972548	11.0542948465793
Sptbn1	11.9464506712341	12.1390482296452
Eml1	11.9612033219139	12.5177952703529
Glrx	11.9650026907555	10.8282990258981
Akap5	11.9714807402454	NA
Rps2	11.9758329310856	11.9635073012956
Uchl3	11.9876660831285	14.4286013503639
Rps9	11.988491043678	10.9883204998864
Tbc1d24	11.9908407204575	NA
Pck2	12.0035081168851	12.8313513472223
NA	12.0076207201162	13.0904023193752
Nmral1	12.0215494613573	11.1571581798076
Wasf3	12.021763356692	10.2851227330696
Tkt	12.0232343633105	15.3851310897653
Nutf2	12.0350021159211	15.1748008253882
Selenbp1	12.0493636912435	11.1816415609643
Dlg2	12.0598571814462	6.23833201305708
Akr1a1	12.0697302152488	13.326259172037
Rpl37a	12.1050835073861	10.256871898136
Cnr1	12.1056731805134	7.52247050272173
Impa1	12.1084338651204	13.1683255270148
Dmxl2	12.1205096949736	11.0751493003321
Slc25a46	12.181043609527	11.9233366123864
Ptrhd1	12.1830893232983	16.4223545250905
Snrpd1	12.192805223202	19.1311253511358
Pebp1	12.1932440791849	12.4646716805726
Rps20	12.1978995507406	12.9996777921722
Rpl18	12.2003957121054	10.216823763506
Rpl32	12.2127895795364	12.4857036749863
Kcna1	12.2218519864922	13.4592563577153
Gnaq	12.2286768385864	16.8674621685105
Coro2b	12.2377901278348	11.0681949779994
Nptn	12.2478009434094	15.2337746913796
Wdr7	12.2657288654344	11.1653277742012
Rapgef5	12.2901900474075	NA
Coro1b	12.2948417561787	12.5587631008742
Cryz	12.3008795071213	13.4286475801461
Gstk1	12.323399807979	9.72243118470701
Arpc1a	12.3280915284106	16.9240542775492
Lap3	12.339738639677	10.2551071785068
Phpt1	12.3468918855158	12.8213148223123
Rab10	12.3620505989884	12.1408438334941
Bpnt1	12.3679749066144	13.1181384974495
Pnp	12.3738216940382	11.1422261520597
Esd	12.3738427102921	15.1857318193038
Ly6h	12.376694316505	NA
Grhpr	12.3783551184798	15.1507077279227
Me1	12.3914672464909	10.8284896498504
Rps5	12.3966858563337	12.6438572392997
Vat1l	12.407819887922	9.86165741384482
Dnajc19	12.4092861984894	NA
Gstm7	12.41265311306	9.36372611844595
Skt	12.41888390827	NA
Syt3	12.4220099905282	11.5359090509583
Rogdi	12.4531231492519	12.2696058208694
Mpst	12.4739148289081	10.5524505794892
Slc8a1	12.4870728692401	11.9312765393963
Rpl10a	12.4955324997462	11.0967693936866
Sept8	12.5120699516746	17.2250657587127
Eef1g	12.5138315389899	11.4245048763174
Itsn1	12.5218802042072	10.5796034761078
Ap1b1	12.5365371352903	11.9303286586193
Ctnna2	12.5647388776018	10.5824590613101
Asrgl1	12.5893795414437	11.5649982567888
Txn	12.5909809837362	14.293719728857
Vamp2	12.5932592682546	10.8194949854667
Rpl22	12.6261671032476	13.4091001600768
Idh1	12.6398232960632	12.5625930239299
Lsm2	12.6438558343146	16.628635850876
Scyl2	12.6848359890684	14.0845202083642
Pgm1	12.6874457374643	12.8602360878531
Ppp1r12c	12.7282012528176	8.95736053076354
Ncam2	12.7312037440765	10.4965043721814
Slc30a9	12.7451081051313	NA
Gss	12.7836334272153	12.3597144890041
Prdx6	12.7887019936284	12.7879368746757
Arhgdia	12.8204762778742	13.2198734157637
Akr1b1	12.828350202949	12.6032064240482
Purb	12.8443283825035	11.8050955663817
Kcna2	12.8624550244377	NA
Bsg	12.8726446008344	12.7062646751472
Rpl13a	12.8775334366508	10.1872769264465
Sbf1	12.8904650837909	9.59046567485753
Llgl1	12.9231115411238	14.6377116340277
Adprhl2	12.9380231310839	14.4542700164011
Txndc17	12.9689793473557	13.6966783509854
Cadps2	12.9692891328053	14.559589108263
Pgls	13.006125593674	12.5663991335598
Epn1	13.0141787611538	11.1019647722249
Rpl5	13.0209579283747	11.9362581014735
Wdr37	13.0265739123494	11.7368312777793
Fabp3	13.0439475866937	13.1007273113038
Rps8	13.0655635253396	12.8025693204776
Slc6a1	13.0990020799311	7.70071370712288
Timm50	13.0993791718756	13.3912959646289
Gfap	13.1021925298364	14.8387245357178
Gphn	13.1033183945191	12.0989975059206
Gprin1	13.1133652564786	12.2499758006789
Dpp10	13.1180657409092	8.26796037555757
Plcl2	13.1398741070964	13.1625209609407
Sncb	13.1554416307122	13.6029636475366
Efr3b	13.1644812681248	10.1894963542281
Rapgef4	13.1734639232085	13.292794473331
Icam5	13.2107334431453	NA
Cyb5b	13.2247624443236	NA
Cadm2	13.2342817081057	9.92006725996273
Gstm1	13.2573348861434	13.4814235165741
Hspa12a	13.2584564890053	16.1850528701822
Cfl2	13.2679583465178	14.4512361464628
Sh3glb2	13.2744313834713	11.6140460172459
Ddt	13.2962367834916	14.4268977932923
Vat1	13.3008311715308	20.0930186814372
Lgi3	13.3177716960213	14.6103416608805
Hdhd2	13.3295339031846	14.7088717291027
Actr2	13.3480170581316	16.6704726343468
Pip5k1c	13.3545379932174	8.74650524371063
Lrrc57	13.3609689197768	13.4611317455038
Adam11	13.3742151652274	17.6478585584594
Tpm3	13.4018780966938	14.8035938879602
Wdr1	13.4037548971144	12.2933954681219
Sccpdh	13.4467005176334	12.357629482789
Pitrm1	13.4771351818936	13.952505169901
Phf24	13.4847406845954	6.76689618551548
Hepacam	13.5080849660974	17.9698917082385
Suclg2	13.517566649344401	13.0332260973693
Add1	13.5329698557336	13.038292042466
Mpp2	13.5415022569176	22.5870393174488
Actr3	13.5634430559926	16.6172678386127
Lasp1	13.5847887999493	12.7158846819663
Gsr	13.6134369377134	20.7507156574327
Aifm3	13.6228904784176	12.3385449222354
Timm44	13.6692393686778	12.6959723414432
Syt7	13.6754503510274	9.77526041324067
Mtx1	13.6906145654709	12.2265231203901
Pygl	13.6966641161888	10.7626036624049
Vwa8	13.7060420034216	9.09013520223238
Rbbp9	13.7167327072644	15.5730821702481
Homer2	13.7268194946524	NA
Ndufa4	13.7347104574085	12.8696504935235
Mecp2	13.7389952709306	32.5584086391201
Rpl29	13.7589856581585	10.5648901884749
Gstp1	13.8246822232148	16.4378632511121
Pacsin1	13.8550010446759	8.90482852360487
Sh3glb1	13.9217614959651	5.74664932345453
Akr7a2	13.9330320568012	14.6057896113761
Lta4h	13.9420153623617	18.4579691020151
Caskin1	13.9663654893453	11.2317960026426
Arpc4	13.9706434633825	17.8481695813603
Sept9	13.9755223572012	NA
Arpc2	13.9788903000341	17.9971512640576
Tomm70	13.9861443934006	14.2428457238934
Mpc2	13.9947367025687	16.4108593547456
Ak3	14.0042929942457	11.0804994562985
Anpep	14.0176580829624	NA
Slc9a3r1	14.0269308113425	8.20413768114762
Pip4k2b	14.0299500038309	12.0103034884858
Prrt2	14.0349967965046	11.5469244366608
Anks1b	14.0416818404348	2.40261467060959
Tpm1	14.0510853170409	16.7363715571132
Ptpn9	14.0571177769957	10.9754672769985
Aldh9a1	14.0784693114977	12.5598835392165
Ccny	14.1295434985281	13.6951043385381
Coro1a	14.1398162122725	12.5811701799408
Acad9	14.1471626102533	13.9391699099832
Shank1	14.1562168512085	17.0639851779075
Ppm1h	14.160213596412	10.9762112471928
Ajm1	14.1829808187586	12.0748222371445
Scamp5	14.1864708608898	10.413524192867
Acsf2	14.1876897730495	13.5076158856214
Hdgfl3	14.2459008321074	39.8671641972705
Cdh13	14.2530839200165	NA
Rmdn3	14.265059774234	12.6715086218038
Ahcy	14.2654793720019	15.1174675595002
Pygb	14.2825350335459	11.7395176722117
Atp2b1	14.2908315571983	16.5352601230557
Aldh7a1	14.3548880941366	13.6282725916677
Hist1h1c	14.3578491778922	26.6616059279534
Fah	14.3795318873052	16.2595965423669
Snx4	14.4015576296282	NA
Homer1	14.4603425042619	10.834640207588
Mrps18a	14.5200019846681	NA
Sirpa	14.5357290686953	8.78027529807227
Ank1	14.5390045937275	10.0500001099782
Atp1a1	14.5666431372339	17.7951450325984
Epb41l1	14.5866561421721	15.2661656290714
Ppfia2	14.6017023016375	11.1326533993031
Stub1	14.6449808834746	4.07561363147509
Gls	14.6478895250584	15.2789187546797
Mtmr1	14.6549494228328	NA
Adssl1	14.6675080334559	14.3567420498463
Atp1b2	14.687455742057	15.5969993957156
Gpm6b	14.7041899763595	10.6298935133876
Gpr37l1	14.7100341005838	12.2103364716886
Arl15	14.7497332607398	9.03663312451468
Dennd5b	14.7645642702516	NA
Nwd2	14.7697792696348	NA
Pc	14.7867778021299	12.7959473930239
Ivd	14.822720465245	14.0364291195709
Nectin1	14.8247839447155	7.26535712041235
Cask	14.8401152826888	15.9619690175865
Nop58	14.8751693412739	13.5336202432769
Sdhb	14.883629469736	15.7724084004709
Atp1a3	14.8899204102107	14.2512969391879
Syne2	14.8984452520413	10.794116568389
Calb2	14.8988008785699	11.1584856758485
Armc10	14.9265616923648	18.9205375415586
Larp6	14.9518298782321	NA
Actr3b	14.9808825436839	NA
Fech	15.0213580920969	13.1994413599705
Add2	15.0473656573677	16.7783713015003
Pgam5	15.0645802026642	9.4323920493501
Afg3l2	15.0777462011589	14.2967774576389
Bcas1	15.0801192825068	14.7133769643177
Atp1b1	15.099029868484	15.2031467596887
Agrn	15.1572831616359	23.853817275226
Mpp3	15.2032170656617	12.0442235067956
Sod1	15.2539679279541	13.8838854217534
Echdc1	15.270474451222	13.228813567008
Slc25a22	15.272637833947	16.9083625183417
Hadha	15.3811025677754	15.0987143020823
